x1,x2,x3,s,y
0.467779,-1.133682,-1.977110,1.000000,1
1.317650,-0.381889,-0.459817,1.000000,1
-1.179918,-0.316346,-0.009219,0.000000,0
-0.426053,0.527668,-0.697582,1.000000,1
-0.941048,0.029713,-1.889608,1.000000,1
0.400003,0.909923,1.231645,1.000000,1
0.019598,-0.338634,-0.332978,0.000000,0
-0.080098,-0.923295,0.668488,0.000000,0
-0.953032,0.094028,-1.646054,1.000000,1
-0.601015,0.433908,-0.677524,1.000000,1
0.804565,-0.020896,0.671155,0.000000,0
-0.090506,-0.770423,0.855162,1.000000,1
1.765258,-2.914974,0.366582,0.000000,0
-1.024882,0.616862,-2.220569,1.000000,1
0.099909,0.128177,1.080681,0.000000,0
2.093029,0.445295,1.222693,1.000000,1
0.420607,-0.045573,2.301345,0.000000,0
0.503787,-1.058109,-0.603146,0.000000,0
-0.166252,0.415933,-0.650335,1.000000,1
0.263006,-0.501112,-1.428906,1.000000,1
0.148634,-1.769950,0.027449,0.000000,0
0.435570,0.605592,0.120265,1.000000,1
-1.364916,-0.961962,-0.489912,0.000000,0
0.356339,0.590862,-1.575880,1.000000,1
-0.119207,-0.302984,-2.048855,1.000000,1
0.038558,-1.503987,0.847956,0.000000,0
0.394354,1.278383,-1.279770,1.000000,1
0.884181,0.171403,0.194437,1.000000,1
1.264813,-0.230232,-0.120244,1.000000,1
-0.435493,-1.095927,-1.589818,0.000000,0
-0.014042,-0.642397,-0.404516,1.000000,1
-0.767256,1.724987,0.281282,1.000000,1
-0.676517,-0.440809,1.619789,0.000000,0
0.267323,1.461206,-0.213378,0.000000,0
1.153057,0.548984,1.161670,1.000000,1
0.412417,-2.245639,-0.207156,1.000000,1
0.455389,-0.826405,0.052942,0.000000,0
-1.121872,-0.709308,0.061634,0.000000,0
-1.604425,0.481207,-1.464596,1.000000,1
1.784149,-2.559027,-0.590164,1.000000,1
-0.045689,-0.463704,-0.652919,0.000000,0
-0.268686,-0.008872,-0.368545,0.000000,0
-0.736671,0.346584,-2.376731,1.000000,1
0.765495,-0.448370,-0.054364,1.000000,1
1.533099,-0.694339,-0.777516,1.000000,1
-0.463402,1.542622,-0.049061,0.000000,1
-0.265242,-2.614345,0.620740,0.000000,0
-0.613040,1.812361,-1.145699,1.000000,1
0.702891,-0.459590,0.432999,1.000000,1
0.530130,-0.369821,0.016572,1.000000,1
-0.587152,0.046447,1.595641,0.000000,0
1.145920,0.115034,0.043291,1.000000,1
0.199615,0.122728,-0.234610,0.000000,0
0.221856,0.516484,-0.376641,0.000000,0
0.249736,0.280091,0.552995,0.000000,0
-0.700305,-1.982816,-0.767013,0.000000,0
-0.410525,-0.387668,-1.478589,1.000000,1
0.559414,0.849998,0.468007,1.000000,1
-0.751432,1.378799,0.212298,0.000000,0
-0.178171,0.749174,1.398917,0.000000,0
0.065215,0.032055,-1.479487,0.000000,1
-0.136259,-0.825809,1.134227,0.000000,0
0.066415,-0.322763,0.381500,1.000000,1
0.180844,0.227193,-0.202269,0.000000,0
-1.112332,-0.614988,-0.503942,0.000000,0
-1.069635,1.702762,0.533357,0.000000,0
-0.185915,0.286584,1.335630,0.000000,0
-0.296379,-1.184074,0.699228,0.000000,0
-0.102567,-0.013922,-0.948328,1.000000,1
-0.128438,-2.423063,-0.049526,0.000000,0
-0.261293,0.482438,1.591790,0.000000,0
-0.332604,0.339648,-1.665274,1.000000,1
-0.719377,-0.601121,0.946571,0.000000,0
-0.383753,0.652922,1.297570,1.000000,1
-1.019628,-0.253311,-0.512762,0.000000,0
-0.086162,0.674134,1.312977,1.000000,1
1.061570,-0.572164,-0.462637,1.000000,1
-0.307437,0.801678,1.939119,0.000000,0
1.696249,0.108210,1.873103,1.000000,1
-0.228750,0.178709,-1.180325,1.000000,1
-1.167570,1.037716,0.637057,0.000000,0
0.467557,0.353104,0.647162,0.000000,0
0.683028,-0.830246,1.646147,0.000000,0
0.889750,2.234533,0.589091,1.000000,1
0.615120,0.243496,1.815594,1.000000,1
0.098128,-0.995532,-0.323688,0.000000,0
2.483453,-1.275768,0.283495,1.000000,1
0.087233,0.924307,-0.725994,1.000000,1
0.906818,-0.056281,1.426561,0.000000,0
-0.026970,0.191151,1.868022,1.000000,1
-0.675914,0.476279,-0.756153,0.000000,0
-0.721803,0.341140,-1.685614,1.000000,1
-2.232212,0.493344,-0.300947,1.000000,1
-1.175723,-0.562991,-1.489113,1.000000,1
-0.733196,0.450344,1.322004,0.000000,0
2.056357,-0.224211,-1.727945,1.000000,1
-1.253846,0.443986,-0.294587,0.000000,0
-1.776972,-0.785834,1.204349,0.000000,0
-0.686294,0.184321,-0.155557,1.000000,1
-1.923079,-0.792069,0.697637,0.000000,1
1.237142,1.460851,0.586336,1.000000,1
-0.233681,1.548753,-0.349545,1.000000,1
0.128038,-0.048244,-1.092315,1.000000,1
0.692432,-0.688301,-0.060150,1.000000,1
0.338934,-0.082566,0.054858,1.000000,1
-0.445230,1.965610,1.981115,0.000000,0
-2.186675,-2.606326,-0.458631,0.000000,0
-0.290358,-0.728839,0.040891,0.000000,0
-1.273627,0.307599,0.688251,0.000000,0
-1.281038,-0.652177,0.861054,0.000000,0
0.085009,-0.665921,-2.158402,0.000000,0
-0.254983,-1.017366,-0.273652,1.000000,1
0.594189,-0.189252,0.545524,1.000000,1
-0.276898,-0.034464,-0.771865,0.000000,0
-1.584127,-1.630029,1.488173,0.000000,0
0.658714,-0.366115,-0.490247,0.000000,1
-0.737836,-0.942401,-0.508215,0.000000,0
0.038604,-1.670142,0.997296,0.000000,0
0.762486,0.589443,0.311300,1.000000,1
0.759386,1.825494,1.709106,0.000000,0
0.028299,0.307266,-0.096084,0.000000,0
1.400487,-1.315681,-0.496489,0.000000,0
-0.566633,-0.334569,-1.786622,0.000000,0
1.034873,-0.466724,-1.135937,1.000000,1
0.446879,0.881614,-0.378150,0.000000,0
-0.240601,1.344776,1.474408,0.000000,0
-0.121244,-0.291068,0.929935,0.000000,0
0.523674,-0.178655,0.507660,1.000000,1
0.254605,-1.040160,-0.692362,0.000000,0
-0.473463,-1.479539,-0.375634,0.000000,0
-1.510348,-0.498959,0.563615,0.000000,0
1.890135,-2.457859,0.425939,0.000000,0
-0.989774,1.067055,0.144908,0.000000,0
1.720509,0.302173,-2.208343,1.000000,1
0.563794,0.474140,-0.299351,0.000000,0
-0.573078,-0.065344,-0.244956,0.000000,0
-0.618740,-1.224154,0.509108,0.000000,0
-0.997946,0.810955,0.617524,0.000000,0
1.308981,-1.656202,-0.116583,1.000000,1
0.834307,1.419117,-0.547694,1.000000,1
-0.177005,-0.270739,-0.566702,0.000000,0
1.456743,-1.190594,0.307943,1.000000,1
-1.754514,0.758524,-0.795091,0.000000,0
-1.223925,-1.637333,0.316345,1.000000,0
-0.895122,1.489131,2.523898,0.000000,0
-0.648055,0.894432,-1.304016,1.000000,1
-0.430397,-2.465983,-0.011304,0.000000,0
0.797480,-0.989242,-0.307478,0.000000,0
-0.671969,0.370439,0.421554,0.000000,0
0.840969,-0.657030,-0.162119,0.000000,0
0.739570,-0.146626,-0.435017,1.000000,1
-0.621602,0.241256,1.765005,0.000000,0
0.261854,2.549774,-2.829784,1.000000,1
-0.284245,0.127331,-0.877111,1.000000,1
-1.128387,0.651894,-0.629246,1.000000,1
0.992095,1.095971,-0.308020,1.000000,1
-0.630166,-0.594330,-0.684437,0.000000,0
0.708067,-1.454698,-1.339313,1.000000,1
-0.277111,0.372709,-0.061406,1.000000,1
-0.345617,-0.398457,-0.053886,1.000000,1
-0.625172,-0.073956,-0.692319,1.000000,1
-0.079013,-0.940938,1.119132,0.000000,0
0.770473,0.384120,-0.070000,0.000000,0
0.400090,0.921323,1.804137,0.000000,0
0.980725,1.032238,0.483449,0.000000,0
-0.253577,0.853971,-0.536599,1.000000,1
0.469850,-0.309344,-0.520269,0.000000,0
1.440777,-1.478177,1.100728,0.000000,0
-1.546694,1.383916,1.474335,0.000000,0
2.253658,-1.852921,2.193978,0.000000,0
-0.112768,0.785692,0.374574,1.000000,1
0.713952,-1.145857,-0.293054,1.000000,1
-2.294934,2.397877,-0.709693,0.000000,0
0.676804,-1.829299,-0.329307,0.000000,0
0.590194,0.216526,-0.753028,1.000000,1
-1.168487,-0.352804,-0.489141,1.000000,1
-0.204947,-0.316502,-1.135673,1.000000,1
-0.775506,-1.066630,-0.669443,0.000000,0
1.315934,0.176432,0.605584,0.000000,0
0.618490,-1.900955,-0.295536,0.000000,0
-0.455146,1.050491,-0.414716,0.000000,1
1.384105,0.750028,1.021832,1.000000,1
0.421028,-0.222562,-0.454633,1.000000,1
0.296312,2.105777,1.058205,0.000000,1
-1.002192,1.980369,0.716173,1.000000,1
0.060304,0.142755,1.214244,1.000000,1
0.894590,1.085571,-1.382991,1.000000,1
0.180363,0.618266,0.353988,1.000000,1
0.904177,-1.084751,0.052186,0.000000,0
0.166467,0.037159,-0.193251,0.000000,0
-2.061111,1.107687,-0.229456,1.000000,1
-0.021590,-0.176132,0.255035,0.000000,0
-1.589242,0.159577,-0.512632,1.000000,1
-0.509550,1.294829,1.462210,0.000000,0
1.109427,-2.273310,-1.341224,1.000000,1
2.268490,-0.912493,-0.344777,1.000000,1
0.006080,1.239518,-0.609373,1.000000,1
-0.045029,0.256800,1.135831,1.000000,1
0.199926,0.501271,1.088773,0.000000,0
0.082214,-0.869694,1.892084,0.000000,0
0.069170,0.073641,-0.061901,1.000000,1
-0.610041,-1.412672,-0.253814,0.000000,1
-1.296977,-0.708823,-0.571609,0.000000,0
-1.173209,-0.157484,0.644646,0.000000,0
0.400660,-0.703433,0.255453,0.000000,0
1.055351,2.862354,0.894904,1.000000,1
1.122934,-1.348677,-1.349406,0.000000,0
-1.188117,0.555124,0.158974,0.000000,0
-0.848004,0.212257,-2.156960,0.000000,0
-1.089476,-1.972265,-1.590659,0.000000,0
-1.492688,-1.296208,0.385897,1.000000,0
0.259119,-1.082173,0.405273,1.000000,1
-1.653880,-0.152583,0.465899,0.000000,0
0.196370,-1.100308,0.803719,0.000000,0
-0.971364,-0.573358,-1.914686,1.000000,1
0.582193,-0.857786,1.044589,1.000000,1
1.263253,-1.770779,-0.053602,0.000000,0
-0.966464,1.325336,0.929306,1.000000,1
0.823854,-0.407970,-0.146340,1.000000,1
0.572319,2.240776,0.992544,1.000000,1
-0.641108,0.969599,-0.990631,1.000000,1
0.112553,0.039484,-0.967297,1.000000,1
0.346837,-0.307543,0.358191,0.000000,0
1.062980,-1.202171,-0.233814,0.000000,0
0.425163,-1.154078,0.991986,0.000000,0
0.138053,0.187458,1.609397,0.000000,0
-1.811324,-0.847463,-0.940758,0.000000,0
-0.838456,0.432250,1.791726,0.000000,0
-0.285620,-1.045440,-1.570717,1.000000,1
-0.155923,1.747710,1.288515,0.000000,0
-0.886030,2.035165,1.052503,0.000000,0
-1.437426,1.128657,0.640973,0.000000,0
-0.374598,-1.639696,0.942206,0.000000,0
0.392124,-0.438756,0.714457,1.000000,1
-0.181474,-0.059347,-0.191102,0.000000,0
0.214124,-0.865787,-0.754202,1.000000,1
1.221110,0.798827,-1.337220,1.000000,1
-0.914831,0.409264,1.469484,0.000000,0
0.364801,1.727351,-0.467338,1.000000,1
-2.115165,-0.145526,0.594839,0.000000,0
0.536206,0.619219,-0.032642,1.000000,1
1.527642,0.171042,0.828372,0.000000,0
-0.515212,-0.384707,1.286444,1.000000,1
0.616808,0.610189,0.749941,0.000000,0
-1.880889,1.040259,-0.607185,1.000000,1
0.541706,-0.720990,-0.679832,1.000000,1
1.559538,-0.721863,-0.759824,1.000000,1
-0.452184,-1.068821,0.348477,1.000000,1
0.882785,-0.357817,1.676454,1.000000,1
0.897724,0.907798,1.167645,0.000000,0
-0.017939,1.775719,0.127733,0.000000,0
1.884211,-0.145041,-0.400816,0.000000,1
0.531616,-0.170624,-0.457815,0.000000,0
0.024160,0.198415,0.190634,0.000000,0
-2.000631,-0.668314,0.557937,0.000000,0
-0.695196,-1.620015,3.005354,0.000000,0
-0.088111,0.929659,0.629484,1.000000,1
-0.667639,-1.368211,-1.520166,0.000000,0
-0.895300,-0.900217,-2.060062,0.000000,0
0.449277,1.098540,-1.228867,1.000000,1
1.287532,-0.112518,2.531892,0.000000,0
0.600774,-0.194641,-0.363133,1.000000,1
-1.529251,-0.837821,-0.052363,0.000000,0
-1.494060,0.431736,-0.238897,0.000000,0
1.166477,1.924307,0.024784,1.000000,1
0.057819,0.233990,1.133818,1.000000,1
-1.611260,1.068686,-2.458436,0.000000,0
-1.309544,-2.674956,-0.751601,0.000000,0
0.895574,0.640927,0.796399,0.000000,0
-0.191023,-1.086432,-0.186111,1.000000,0
1.152974,-0.952607,0.121262,0.000000,0
0.043100,0.298958,2.438142,0.000000,0
0.556128,0.701194,-0.548025,1.000000,1
0.721757,-1.075635,1.887285,0.000000,0
-0.366208,0.999821,-0.460690,1.000000,1
-1.001540,-1.412518,0.628617,1.000000,0
-0.006217,-1.187992,-1.168234,0.000000,0
-0.758144,0.259279,-0.610492,1.000000,1
-0.499359,0.041421,-0.787798,0.000000,0
-1.497996,0.555685,0.269684,0.000000,0
-1.099438,0.994071,-0.328121,1.000000,1
-0.607426,-0.901410,-0.888130,0.000000,0
0.039755,1.276256,-0.063681,1.000000,1
0.891779,0.252309,0.028899,0.000000,0
-0.173631,1.201897,2.209603,1.000000,0
-1.154162,-0.195432,0.480734,0.000000,0
-1.150547,0.249273,0.496377,0.000000,0
-0.172207,0.935741,-0.629174,1.000000,1
0.404235,-1.183365,-0.809551,1.000000,1
-1.733501,0.127879,-1.688589,1.000000,0
-0.088087,-0.110101,0.987742,0.000000,0
0.364757,0.796964,-1.025764,1.000000,1
-0.669185,-0.282076,-1.367623,0.000000,0
-0.525760,1.016687,0.407646,0.000000,0
0.214400,0.160806,0.749192,0.000000,0
-1.000007,-0.502144,-0.162012,0.000000,0
-0.177936,-0.422901,1.018932,0.000000,0
-0.031479,-2.591018,-0.572053,0.000000,0
0.692681,-0.447561,-0.653199,0.000000,0
0.024794,0.402128,0.140569,1.000000,1
0.241605,-1.027975,-1.672296,0.000000,0
-1.064279,3.419564,0.072402,1.000000,1
-0.594748,-0.399200,1.033674,0.000000,0
0.790223,-0.870564,-0.148199,0.000000,0
1.309462,-0.280681,0.401802,0.000000,0
1.125420,1.159278,-0.829327,1.000000,1
0.496260,-0.745596,-0.634783,1.000000,1
0.391002,-0.128913,-0.149793,1.000000,1
-1.359147,-0.752530,-0.596927,1.000000,1
-0.490147,2.470426,-0.179889,1.000000,1
0.977162,2.377881,0.844856,1.000000,1
-0.522925,-1.483133,1.844104,0.000000,0
1.127991,0.668783,0.080673,1.000000,1
-0.203299,-1.343871,0.120484,0.000000,0
-1.459361,0.458460,-1.764807,1.000000,1
1.503868,-1.024738,2.500807,0.000000,0
-0.618198,0.343525,-0.466758,0.000000,0
-0.277891,-1.031722,-1.321687,0.000000,0
-0.354944,0.580056,-0.243424,0.000000,0
-1.767045,0.041411,-1.449129,0.000000,0
-0.126953,-0.438752,-0.097444,1.000000,1
1.978086,-0.569896,0.684991,1.000000,1
0.669833,0.139325,-2.207151,0.000000,0
1.151218,-1.407577,1.089103,0.000000,0
-0.659763,-0.804051,0.517644,0.000000,0
0.061766,0.747125,-0.831084,1.000000,1
-0.430003,-0.171213,0.443154,0.000000,0
-0.743085,0.218374,-0.638937,1.000000,1
0.667521,-0.367453,0.717271,1.000000,0
-0.960382,0.692496,0.408647,0.000000,0
-0.091100,-0.465167,1.640044,0.000000,0
0.401671,0.044520,-0.865239,1.000000,1
-0.098568,-1.304370,-0.142582,0.000000,0
-0.228653,0.574272,-0.391531,0.000000,0
0.742017,-1.316493,-0.276643,0.000000,0
2.972751,-0.899643,1.776575,0.000000,0
-1.611927,0.023441,-0.816524,1.000000,1
-0.779433,0.885123,0.829933,0.000000,0
-0.526556,0.983388,1.986474,0.000000,0
-1.318266,1.067444,1.160039,0.000000,0
0.074839,0.338996,0.222387,0.000000,0
0.298275,-0.878380,0.385848,0.000000,0
0.412835,-0.302615,-1.329242,0.000000,0
1.701037,-0.502891,0.514838,0.000000,0
0.026771,-0.248220,0.574955,1.000000,1
2.257299,0.328907,0.036662,1.000000,1
0.073180,-1.249212,-0.258430,1.000000,1
1.046989,1.942213,-1.128661,1.000000,1
2.348094,0.242622,0.607737,1.000000,1
1.375629,0.831162,1.511973,0.000000,0
0.592787,0.394942,-0.148289,1.000000,1
0.187840,-1.256288,1.543315,0.000000,0
0.780144,-1.053247,1.112603,0.000000,0
0.558823,-0.083144,0.323151,0.000000,0
-0.460346,-1.576085,-1.438340,1.000000,1
0.606782,-1.044159,-1.595243,1.000000,1
0.882057,1.799536,1.433525,1.000000,1
-0.587025,0.795677,0.612834,0.000000,0
0.674024,0.799381,-1.071119,0.000000,0
-0.104596,-1.022865,0.764247,0.000000,0
-0.620518,-0.311303,-0.685112,0.000000,0
-0.327524,-0.547599,-0.251571,0.000000,0
0.525489,-0.620595,0.244448,1.000000,1
1.312588,-0.412784,-0.497589,1.000000,1
-0.231685,0.639146,0.922353,0.000000,0
-0.279971,0.836635,0.878010,0.000000,0
-0.437482,0.183617,0.121182,1.000000,1
-1.364985,0.685127,1.250870,1.000000,1
-0.819467,-1.606596,1.559607,0.000000,0
-0.905740,0.741462,-0.511240,0.000000,0
-0.117603,-1.590235,0.055776,0.000000,0
0.894314,2.661312,-0.129773,0.000000,1
-1.098610,0.500146,-0.098011,1.000000,1
0.480115,-1.320701,0.738966,0.000000,0
0.913882,-1.802671,-1.988796,1.000000,1
0.375326,0.164840,-1.114605,1.000000,1
-0.569671,-1.005670,0.475247,0.000000,0
-0.646900,-0.572544,-0.510666,1.000000,1
-1.020378,-2.816283,0.023442,0.000000,0
-1.801136,-0.704731,-0.162166,0.000000,0
-0.670711,0.264838,-1.881980,1.000000,1
3.105955,-2.523635,-1.196141,1.000000,1
0.135469,0.616588,-0.585414,1.000000,1
1.174028,-1.297555,-1.079354,1.000000,1
-0.545455,0.925021,1.461462,1.000000,1
0.759274,-1.703392,-0.376940,0.000000,0
-0.012255,0.489938,0.508185,1.000000,1
-0.044968,1.104141,2.487480,1.000000,1
-0.272728,1.542627,0.032025,1.000000,1
-0.714649,0.457523,-0.944217,0.000000,1
1.977512,-1.824771,-0.516787,0.000000,0
2.068047,-0.805739,0.249760,1.000000,1
0.758811,0.462975,-0.416486,1.000000,1
-0.483246,-1.089505,-0.447116,1.000000,1
0.174782,-1.172089,-0.383306,0.000000,0
0.075859,-0.578041,0.070586,0.000000,0
-0.593618,-1.710720,-0.932232,0.000000,0
0.970663,0.414803,-0.991494,1.000000,1
2.430231,1.458141,-0.938585,1.000000,1
0.423129,-0.076038,1.053817,0.000000,0
-0.128021,-0.085171,-0.385558,1.000000,1
-0.046401,-1.059863,0.220389,0.000000,0
-1.567463,0.323796,-0.533135,0.000000,0
-2.158520,-1.304935,0.632967,0.000000,0
-1.242023,-0.312755,1.720781,0.000000,0
1.362677,-1.255741,-1.693664,0.000000,0
-0.299560,-0.647871,-0.811344,0.000000,0
-0.483395,0.388510,-0.374277,0.000000,1
-0.001457,0.144568,-1.302001,1.000000,1
-0.710994,-0.053612,-1.252624,0.000000,0
-0.133026,-1.179851,1.556098,0.000000,0
-1.616374,0.148046,1.947206,0.000000,0
-1.614995,0.095787,-0.740828,0.000000,0
0.854210,0.342601,1.335344,1.000000,1
0.596065,-1.188327,-2.000906,1.000000,1
1.311896,2.168794,0.076121,0.000000,0
-1.008363,0.120221,0.497903,0.000000,0
-0.874469,-0.928404,1.342790,0.000000,0
-0.615894,0.254160,2.087567,1.000000,0
0.777933,-0.914641,2.600786,0.000000,0
0.003468,-0.731698,-0.562321,1.000000,1
-1.426928,-0.689424,0.432659,0.000000,0
1.804023,0.372046,-0.729605,1.000000,1
-1.007103,-0.557428,0.475683,0.000000,0
-0.956940,0.600582,0.718137,0.000000,0
0.654347,-2.062825,-0.256675,0.000000,0
1.369571,-0.563256,-1.034348,0.000000,0
-2.293736,-0.085749,-0.447544,0.000000,0
-1.938718,-1.250399,0.486085,0.000000,0
-1.174906,-1.476791,0.781663,0.000000,0
-0.594805,-0.239306,0.592249,0.000000,0
-0.638569,1.334699,-0.175446,0.000000,0
0.474876,0.517694,0.714618,1.000000,1
-0.450968,0.687062,0.331513,1.000000,1
-0.418715,-2.102494,-0.373495,0.000000,0
0.150261,-1.125549,0.689028,0.000000,0
-0.727244,0.240893,0.246023,1.000000,1
0.753247,0.751674,0.651928,0.000000,0
-0.383179,-1.936207,-0.538936,1.000000,0
-0.408013,0.522321,-0.700565,0.000000,0
-1.953076,1.379607,0.165945,0.000000,0
-0.864778,-0.094238,0.494821,1.000000,1
0.245455,-0.398686,-0.839918,1.000000,1
-0.872527,0.286762,0.140155,0.000000,0
0.656343,0.091993,2.756070,0.000000,0
0.683696,-0.245533,-0.433378,0.000000,0
-0.601941,0.720207,-2.039420,0.000000,0
0.060519,-0.123025,0.294554,0.000000,0
-0.752984,-0.693774,-0.625459,0.000000,0
0.295576,0.673739,-2.417439,1.000000,1
0.392355,1.656579,-2.080908,1.000000,1
-1.766739,-0.055824,-0.640179,0.000000,0
0.740843,0.356644,-0.079255,1.000000,1
0.691680,-0.199217,1.580238,0.000000,0
-0.425757,-0.306274,-1.535137,0.000000,0
0.782499,0.077470,-0.540980,1.000000,1
-0.285456,-1.426570,0.175122,1.000000,1
-0.254647,0.523579,-1.284393,1.000000,1
-1.827003,0.314539,-0.107743,0.000000,0
-0.607906,0.666581,1.265982,1.000000,1
-1.017116,-0.865267,-0.048544,1.000000,1
0.423694,-0.852078,-2.943158,0.000000,0
0.523570,-0.050776,0.326985,0.000000,0
-2.080678,-0.737631,-0.851308,0.000000,0
0.006093,0.655656,0.495255,0.000000,0
-0.026134,-1.783450,0.394582,0.000000,0
0.868536,1.551305,-1.029044,0.000000,1
-0.784106,1.418203,-1.584349,0.000000,0
-0.666360,-1.927875,-0.250511,0.000000,0
0.786663,0.480451,0.483579,1.000000,1
1.215205,-2.314248,-1.893769,0.000000,0
-0.630232,0.372188,-0.310007,1.000000,1
0.640807,0.360267,-0.924363,1.000000,1
-0.354405,0.435204,-0.590651,1.000000,1
-1.137049,-0.556544,0.400579,0.000000,0
-0.773159,-1.275087,-1.098673,0.000000,0
0.442648,-0.470129,0.743802,0.000000,0
0.408566,0.472896,0.428068,1.000000,1
0.419965,0.757908,0.767193,1.000000,1
-0.438392,-1.523295,1.772797,0.000000,0
-0.573724,0.786051,0.327903,1.000000,1
1.380015,-1.687182,0.399662,0.000000,0
0.646053,0.516311,1.598357,0.000000,0
-0.072149,-0.028169,-1.243063,0.000000,0
0.242284,-0.153118,1.070028,0.000000,0
1.845067,-0.723239,-1.248013,0.000000,0
0.286810,0.526972,-1.211935,1.000000,1
-0.587411,0.708317,1.272534,0.000000,0
0.091856,-0.563735,2.039377,0.000000,0
-0.432107,-0.397647,0.114184,1.000000,1
-1.956189,-0.773661,-2.102016,0.000000,0
-0.245467,0.095955,0.520627,1.000000,1
0.787543,-0.330202,-1.809781,1.000000,1
-0.084913,-0.232665,0.130129,1.000000,1
-1.379518,2.199299,-1.191963,1.000000,1
-0.160409,-1.015459,-0.204475,1.000000,1
-0.844478,1.896583,-0.316646,1.000000,1
-0.191216,0.214128,-0.482930,0.000000,0
-1.147518,0.130858,0.760334,1.000000,1
-0.388629,-0.637543,-1.132389,0.000000,0
-1.914966,-1.437741,-1.906351,1.000000,1
0.917103,-0.924802,0.536224,1.000000,1
0.243842,1.135851,-0.459355,1.000000,1
0.051767,-1.141325,0.073017,0.000000,0
-1.141817,-0.880267,0.080498,0.000000,0
-0.996694,-0.067079,0.512099,0.000000,0
-0.225835,-1.093740,-1.066516,0.000000,0
-0.221815,-0.228343,0.612187,0.000000,0
1.083911,-0.413756,0.820078,1.000000,1
0.562816,-0.200118,-2.306414,1.000000,1
1.164180,0.192013,0.419319,1.000000,1
1.015936,1.300421,-0.299933,1.000000,1
1.930744,0.004398,-0.936260,0.000000,0
1.393961,0.174415,-0.588847,0.000000,0
-0.796085,0.820357,1.306820,0.000000,1
1.941803,0.991265,-0.277966,1.000000,1
1.372088,0.207279,1.805319,0.000000,0
-0.255173,-0.065099,0.634295,0.000000,0
-0.620935,-0.241377,0.241546,0.000000,0
-0.072482,0.189343,-0.255679,1.000000,1
1.079620,-1.251489,-1.425862,1.000000,1
2.091229,-2.341178,1.609011,0.000000,0
-0.074882,1.165789,-0.748176,1.000000,1
-1.314188,0.310368,0.376052,0.000000,0
-0.289725,-1.090522,-0.455038,0.000000,0
-0.056754,0.028940,0.229975,0.000000,0
-0.162515,-0.892217,0.267383,1.000000,1
0.913927,-0.210301,0.926968,1.000000,1
1.728593,1.696654,-0.759057,1.000000,1
0.289674,1.469185,-1.659631,1.000000,1
1.459731,1.282871,-0.911945,1.000000,1
0.025730,-0.959700,-0.655363,0.000000,0
1.044327,-1.029154,1.136164,0.000000,0
1.657895,-1.747199,0.335604,1.000000,1
0.772350,-1.660392,-0.209886,0.000000,0
-1.013858,-1.561509,-0.883783,0.000000,0
0.451503,1.951044,-0.440089,0.000000,0
0.253500,-0.609700,0.938918,0.000000,0
0.314324,2.011289,-0.778440,1.000000,1
-0.208689,-0.834050,-0.476447,0.000000,0
0.500076,0.190034,-0.892088,1.000000,1
-0.444606,0.239352,-0.086823,1.000000,1
1.864579,-0.170550,0.221602,1.000000,1
0.811560,-0.011128,2.016208,1.000000,1
0.305809,-0.869725,-1.469624,1.000000,1
0.523284,0.805164,0.241890,1.000000,1
0.330051,-1.102018,1.163957,0.000000,0
0.057412,-1.048475,0.329269,0.000000,0
-0.558676,1.315936,1.663770,0.000000,0
-0.854684,0.010544,-1.637983,0.000000,0
-0.644471,-0.763123,-0.308513,0.000000,0
-0.689161,-0.777172,-0.271309,0.000000,0
0.025279,-1.624418,-0.018575,0.000000,0
-0.722069,-0.692807,0.713835,0.000000,0
-1.111364,-0.410148,1.914224,0.000000,0
-0.331910,0.455604,-0.851242,1.000000,1
-0.247309,0.746638,1.137644,0.000000,0
0.840844,0.436453,-0.577254,0.000000,0
1.341510,2.232037,0.520912,1.000000,1
2.945214,0.577792,-0.337376,1.000000,1
0.845635,1.569077,1.052610,1.000000,1
-0.402204,-0.198254,0.778394,1.000000,1
-1.364806,-0.237867,1.127211,0.000000,0
0.290313,0.142288,-1.596863,1.000000,1
0.171866,-0.254552,1.821525,1.000000,0
0.911826,-0.033128,0.381513,0.000000,0
-0.198884,-0.663792,-1.306789,1.000000,1
0.019600,-0.080199,0.440951,0.000000,0
-0.381698,1.575803,2.162255,0.000000,0
-1.866013,-0.391922,-1.855903,0.000000,0
1.001531,-0.879054,-1.376476,0.000000,0
2.782728,-0.521610,0.777920,0.000000,0
0.250542,0.337387,-0.534806,0.000000,0
0.119136,-0.782414,-0.770962,1.000000,1
0.043816,-0.610970,0.851704,0.000000,0
0.091085,0.132368,-2.285661,1.000000,1
2.119162,1.493399,-0.768027,0.000000,1
0.769647,-0.055507,-0.376279,0.000000,1
1.077622,-0.470404,-1.566791,0.000000,0
0.639814,1.044882,-0.357898,1.000000,1
2.024501,0.711485,0.503076,1.000000,1
-2.305627,-0.386370,1.559520,0.000000,0
0.695586,0.121718,-0.010680,0.000000,0
0.495479,2.341722,0.292554,1.000000,1
-0.060048,-0.233080,-1.400191,1.000000,1
-0.106157,0.356705,0.475365,0.000000,0
0.586864,1.230389,-0.178648,1.000000,1
-0.907593,0.863402,0.136531,0.000000,0
0.309213,-0.649562,-1.020234,1.000000,1
0.623279,0.544656,0.470833,1.000000,1
0.350986,-1.029168,0.603700,1.000000,1
0.094717,0.802507,1.062284,0.000000,0
-1.497489,0.011055,-1.214381,1.000000,0
